id,imdb_id,title,tagline,overview,poster_path,backdrop_path,release_date,vote_average,vote_count,genres,budget,revenue,runtime,rating_band
18487,tt1111422,The Taking of Pelham 1 2 3,I can't get it out of my head. I'm gonna die today.,"Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.",/rEnyQiBu6goqJfvQXpUZQjpoHVp.jpg,/kBWPHSszi8jKLqW5tMaQV1bISB2.jpg,2009-06-10,6.4,3365,"['Crime', 'Thriller', 'Action']",100000000,150166126,106,medium
76649,tt1921064,Pompeii,No warning. No escape.,"In 79 A.D., Milo, a slave turned gladiator, finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.",/dxxM3lLDjGRC50i5rhvfQziskAN.jpg,/bPsExF2epwQeyP7HK9JK52FSgsi.jpg,2014-02-18,5.549,3364,"['Action', 'Adventure', 'History', 'Romance', 'Drama']",100000000,117831631,105,medium
511987,tt8364368,Crawl,If the storm doesn't get you... they will,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",/4WH6AZd473lRZ3hUp8TYiv2LfZW.jpg,/lm4xH0YwFbVvTgdtau1thNK5S6J.jpg,2019-07-10,6.322,3350,"['Horror', 'Thriller']",13500000,91542097,87,medium
9334,tt0277296,The Scorpion King,Warrior. Legend. King.,"In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.",/aITIsX20tACn6jgtyDcCYpRT216.jpg,/nZSUgauXlVUrJGdGUGWMXCtnZx4.jpg,2002-04-18,5.593,3346,"['Action', 'Adventure', 'Fantasy']",60000000,165333180,92,medium
259694,tt1292566,How to Be Single,Welcome to the party.,"New York City is full of lonely hearts seeking the right match, and what Alice, Robin, Lucy, Meg, Tom and David all have in common is the need to learn how to be single in a world filled with ever-evolving definitions of love.",/a4Ce3qHqIyHM3QfGsiVTAu3YADJ.jpg,/bCakS265nbi6fYB3bwuzVLAsjsv.jpg,2016-02-08,6.254,3341,"['Comedy', 'Romance']",38000000,112343513,110,medium
543540,tt8201170,The Perfect Date,He's whoever you want him to be.,"No beau? No problem! To earn money for college, a high schooler creates a dating app that lets him act as a stand-in boyfriend.",/rrAYdezO3h1mjdYTaQyTXoj8IZ4.jpg,/tHUzzVwshwidhQxZXj0WzAdKdto.jpg,2019-04-12,6.431,3318,"['Romance', 'Comedy']",0,0,90,medium
609681,tt10676048,The Marvels,Higher. Further. Faster. Together.,"When her duties send her to an anomalous wormhole linked to a Kree revolutionary, Carol's powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol's estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.",/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,/JdT3ywizJIICTZCb4dteyCspON.jpg,2023-11-08,5.941,3306,"['Science Fiction', 'Adventure', 'Action']",274800000,206136825,105,medium
10066,tt0397065,House of Wax,Prey. Slay. Display.,A group of unwitting teens are stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.,/aCLSgw1DaqkRvosYc3YUttBTtpT.jpg,/2J7re6BvXXxLFXCYZpTUmRKkTHn.jpg,2005-05-05,6.0,3298,"['Horror', 'Thriller', 'Mystery']",40000000,68766121,113,medium
9792,tt0454841,The Hills Have Eyes,The lucky ones die first.,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",/2eJL1Ccr1FN3dm9OSDwyd8uaX1b.jpg,/vrFI0I3M8ROZduj9XbFDoQKZyao.jpg,2006-03-10,6.455,3298,"['Horror', 'Thriller']",15000000,69623713,107,medium
49730,tt1486185,Red Riding Hood,Who's afraid?,"Valerie is in love with a brooding outsider, Peter, but her parents have arranged for her to marry another man. Unwilling to lose each other, Valerie and Peter plan to run away together when Valerie's older sister is killed by a werewolf that prowls the dark forest surrounding their village. Panic grips the town as Valerie discovers that she has a unique connection to the beast--one that inexorably draws them together, making her both suspect ... and bait.",/ixQYkLeLlTTnAoT32dukndyObB6.jpg,/r4A5SQSGTfleodMm45w7MJgE2WF.jpg,2011-03-10,5.978,3296,"['Thriller', 'Drama', 'Fantasy', 'Mystery', 'Horror', 'Romance']",42000000,89162162,100,medium
447277,tt5971474,The Little Mermaid,"Watch and you'll see, some day I'll be, part of your world!","The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,/lAs4Y5a8Pi86xDwuv8cx2prOVI2.jpg,2023-05-18,6.3,3281,"['Adventure', 'Family', 'Fantasy', 'Romance']",297000000,569626289,135,medium
238615,tt2140379,Self/less,God Created Man. Man Created Immortality.,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,/6ri3y5n3BXahy6lu2i0ndrqA4CA.jpg,/vzbsqeoG7xH8EVOBiYBSIjU8wt1.jpg,2015-07-10,6.4,3277,"['Science Fiction', 'Action', 'Thriller']",26000000,31807156,117,medium
62764,tt1667353,Mirror Mirror,The Snow White legend comes alive.,"After she spends all her money, an evil enchantress queen schemes to marry a handsome, wealthy prince. There's just one problem - he's in love with a beautiful princess, Snow White. Now, joined by seven rebellious dwarves, Snow White launches an epic battle of good vs. evil...",/pys6zIJN8Sxlk2Ss2GZuYuXPbtw.jpg,/iFSO0glqR8wydqaRl9KxQI63xEd.jpg,2012-03-15,5.912,3273,"['Adventure', 'Comedy', 'Family', 'Fantasy']",85000000,183018522,106,medium
9029,tt1033643,What Happens in Vegas,Get Lucky,"During a wild vacation in Las Vegas, career woman Joy McNally and playboy Jack Fuller come to the sober realization that they have married each other after a night of drunken abandon. They are then compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.",/n7bQ7Lj6UhArgnx49wmkaTxM4iU.jpg,/bNzptaU34tK2AHU859M5ca0devW.jpg,2008-05-07,6.111,3272,"['Comedy', 'Romance']",35000000,219400000,99,medium
41439,tt1477076,Saw 3D,The traps come alive.,"As a deadly battle rages over Jigsaw's brutal legacy, a group of Jigsaw survivors gathers to seek the support of self-help guru and fellow survivor Bobby Dagen, a man whose own dark secrets unleash a new wave of terror.",/qHCZ6LjtmqWDfXXN28TlIC9OppK.jpg,/qXTSZkk8mQHnZjuRjW9fc2Ax5vj.jpg,2010-10-22,5.977,3267,"['Horror', 'Crime']",17000000,136151680,90,medium
249070,tt2679042,Hitman: Agent 47,Your Number is Up.,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,/cx9AOBOv9Qf5ufZYQMbfTV7w7VY.jpg,/yRtZmZa2bmDYaOKygG7IaroSXwg.jpg,2015-08-20,5.896,3264,"['Action', 'Crime', 'Thriller']",35000000,81967450,96,medium
8922,tt0263488,Jeepers Creepers,What's eating you?,"On a desolate country highway, two homeward-bound teens are nearly run off the road by a maniac in a beat-up truck, and later spot him shoving what appears to be a body down a sewer pipe.",/g410Y1U1ELbmJG14Zru3UAimm1G.jpg,/m0yTFeh8vrsMP0fQDdYGSh4xthX.jpg,2001-07-01,6.474,3245,['Horror'],10000000,59217789,90,medium
119283,tt1904996,Parker,"To get away clean, you have to play dirty.","A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",/ocTaizFzASVPClHsx6VRBi5yP9Z.jpg,/vBuw223bR0jeI3GHMfCjNBCGo6.jpg,2013-01-23,6.077,3238,"['Action', 'Crime']",35000000,46216641,118,medium
10022,tt0395699,The Pacifier,Welcome to the infantry.,Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains hidden in the kids' house.,/ayVLPibrtazh7U5FliWRLDMmG3d.jpg,/2OQkSOyC5HuCNpq0XO5EEPEdazX.jpg,2005-03-04,6.1,3228,"['Comedy', 'Family', 'Action']",56000000,198636868,95,medium
1738,tt0435705,Next,"If you can see the future, you can save it.","Las Vegas showroom magician Cris Johnson has a secret which torments him: he can see a few minutes into the future. Sick of the examinations he underwent as a child and the interest of the government and medical establishment in his power, he lies low under an assumed name in Vegas, performing cheap tricks and living off small-time gambling ""winnings."" But when a terrorist group threatens to detonate a nuclear device in Los Angeles, government agent Callie Ferris must use all her wiles to capture Cris and convince him to help her stop the cataclysm.",/wtBOCJBCP0MWNjmBwjMAzbwgtTK.jpg,/8OAuQm5Bxg4k4HIYfmcga5rYSzU.jpg,2007-04-25,6.121,3225,"['Action', 'Science Fiction', 'Thriller']",70000000,76066841,96,medium
415842,tt1961175,American Assassin,Assassins aren't born. They're made.,"Following the murder of his fiancée, Mitch Rapp trains under the instruction of Cold War veteran Stan Hurley. The pair then is enlisted to investigate a wave of apparently random attacks on military and civilian targets.",/w6vjeHx3UEaBXIyc8VFqyZYKznD.jpg,/wb78lmqAXsUVG84xrmAOJBfgZHr.jpg,2017-07-14,6.418,3224,"['Action', 'Adventure', 'Thriller']",33000000,67200000,112,medium
1234821,tt31036941,Jurassic World Rebirth,A new era is born.,"Five years after the events of Jurassic World Dominion, covert operations expert Zora Bennett is contracted to lead a skilled team on a top-secret mission to secure genetic material from the world's three most massive dinosaurs. When Zora's operation intersects with a civilian family whose boating expedition was capsized, they all find themselves stranded on an island where they come face-to-face with a sinister, shocking discovery that's been hidden from the world for decades.",/1RICxzeoNCAO5NpcRMIgg1XT6fm.jpg,/zNriRTr0kWwyaXPzdg1EIxf0BWk.jpg,2025-07-01,6.276,3209,"['Science Fiction', 'Adventure', 'Action']",180000000,869146189,134,medium
726209,tt12747748,Leave the World Behind,There's no going back to normal.,A family's getaway to a luxurious rental home takes an ominous turn when a cyberattack knocks out their devices—and two strangers appear at their door.,/29rhl1xopxA7JlGVVsf1UHfYPvN.jpg,/5cRw2QHQz5bp7W2KLdSpZoFoTTw.jpg,2023-11-22,6.377,3169,"['Drama', 'Mystery', 'Thriller']",0,0,140,medium
429351,tt1413492,12 Strong,The declassified true story of the horse soldiers,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban.,/37Qwani2g0jVPU7N4OkkTZ7aERz.jpg,/x5EUEv1N9g4BCX9GQXKvv3nqMVo.jpg,2018-01-18,6.4,3168,"['War', 'Drama', 'Action', 'History']",35000000,67450815,130,medium
60935,tt0905372,The Thing,It's not human. Yet.,"When paleontologist Kate Lloyd travels to an isolated outpost in Antarctica for the expedition of a lifetime, she joins an international team that unearths a remarkable discovery. Their elation quickly turns to fear as they realize that their experiment has freed a mysterious being from its frozen prison. Paranoia spreads like an epidemic as a creature that can mimic anything it touches will pit human against human as it tries to survive and flourish in this spine-tingling thriller.",/dmn2nVo8h7LMnk694JxCRIwK06p.jpg,/qgSlGJurPzgSHKYlqBiDmr3vjrc.jpg,2011-10-12,6.226,3168,"['Horror', 'Science Fiction', 'Mystery']",35000000,31505287,103,medium
10521,tt0901476,Bride Wars,Even best friends can't share the same wedding day.,Two best friends become rivals when their respective weddings are accidentally booked for the same day.,/eyXT8tmUoyHrg7YX1UVjmecHCWP.jpg,/bDYeMDIKeetY6J3ZM6POwnf1xc7.jpg,2009-01-09,6.244,3167,"['Comedy', 'Romance']",30000000,115375850,89,medium
1970,tt0391198,The Grudge,It never forgives. It never forgets.,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.",/7vPAVPKYexQVmvC578wPLn2CGCL.jpg,/yefSD6lp3jOBYkBeY5QxRRKTJME.jpg,2004-10-22,5.9,3160,"['Horror', 'Mystery', 'Thriller']",10000000,183474602,92,medium
157547,tt2388715,Oculus,You see what it wants you to see.,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,/yCzR1yKRLiJyTDLgY1ppazXEmdE.jpg,/o0EQmMhHA6Gpf7MS7KxPafWqTPp.jpg,2014-04-03,6.497,3157,['Horror'],5000000,44459951,104,medium
59108,tt0471042,Tower Heist,It's not just a robbery. It's payback.,"A luxury condo manager leads a staff of workers to seek payback on the Wall Street swindler who defrauded them. With only days until the billionaire gets away with the perfect crime, the unlikely crew of amateur thieves enlists the help of petty crook Slide to steal the $20 million they’re sure is hidden in the penthouse.",/jQrroNwP8hbFiUlNMs20emauwPE.jpg,/7BtEvieL4QRNW3j7OAw6Zv2CDap.jpg,2011-11-02,6.114,3151,"['Action', 'Comedy']",75000000,152930623,104,medium
58224,tt1396218,Mr. Popper's Penguins,,"Tom Popper is a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.",/jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg,/gtkROcxhItcEvGoRr0a12PWBLpf.jpg,2011-06-17,5.975,3148,"['Comedy', 'Family']",55000000,187361754,94,medium
32856,tt0817230,Valentine's Day,A love story. More or less.,Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine's Day.,/qOTcfD2DdnOTmhH0r1TOE09VvNh.jpg,/ceVkF5gRQSBhuceWnraTHBmH2TY.jpg,2010-02-10,5.919,3148,"['Comedy', 'Romance']",52000000,216528528,125,medium
303858,tt2241351,Money Monster,Not every conspiracy is a theory.,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.,/DlgdAkAKirD01R1mBejhFjS6nQ.jpg,/ct5kjqyBwzH6OSxuOIluChs3FFN.jpg,2016-05-12,6.432,3130,"['Thriller', 'Drama']",27000000,93282604,99,medium
